order_detail_id,order_id,product_id,quantity
7072,O02853,P024,5
7073,O03238,P003,8
7074,O04329,P005,3
7075,O01337,P017,6
7076,O03762,P018,7
7077,O03563,P008,7
7078,O01084,P014,3
7079,O01461,P015,7
7080,O02376,P007,7
7081,O04065,P002,5
7082,O01710,P010,4
7083,O00282,P020,3
7084,O00977,P011,4
7085,O04419,P011,1
7086,O04548,P015,8
7087,O01047,P001,1
7088,O04046,P024,6
7089,O01189,P026,5
7090,O01524,P018,10
7091,O04006,P011,10
7092,O04738,P026,5
7093,O02237,P026,8
7094,O04814,P009,8
7095,O04372,P016,10
7096,O01834,P018,5
7097,O01257,P013,4
7098,O00030,P017,10
7099,O01052,P005,4
7100,O03182,P004,5
7101,O00024,P008,1
7102,O00528,P006,5
7103,O04803,P016,10
7104,O04351,P009,2
7105,O00066,P005,6
7106,O04694,P024,6
7107,O04390,P024,6
7108,O03568,P021,7
7109,O01695,P002,10
7110,O04225,P001,6
7111,O00592,P019,2
7112,O02746,P021,9
7113,O04622,P020,9
7114,O00033,P021,10
7115,O00536,P008,10
7116,O04908,P019,6
7117,O02273,P019,5
7118,O01770,P013,7
7119,O00939,P001,2
7120,O01622,P015,6
7121,O02322,P016,3
7122,O02626,P026,4
7123,O02801,P006,2
7124,O04087,P007,2
7125,O02438,P001,3
7126,O01423,P009,7
7127,O03860,P010,2
7128,O04283,P030,7
7129,O00744,P001,10
7130,O03661,P022,2
7131,O03000,P026,9
7132,O01063,P002,4
7133,O03118,P002,9
7134,O04245,P027,4
7135,O01516,P008,6
7136,O01804,P004,5
7137,O00332,P011,5
7138,O00717,P017,5
7139,O01786,P016,7
7140,O03041,P030,5
7141,O00809,P024,2
7142,O02261,P009,3
7143,O02960,P004,5
7144,O01792,P020,9
7145,O04669,P020,8
7146,O02280,P028,6
7147,O04058,P010,9
7148,O04797,P003,3
7149,O04361,P022,5
7150,O02040,P027,5
7151,O04988,P021,4
7152,O03913,P023,1
7153,O03589,P010,1
7154,O04359,P029,4
7155,O02232,P007,6
7156,O03497,P021,7
7157,O02917,P021,8
7158,O03664,P029,1
7159,O01263,P030,10
7160,O04143,P010,3
7161,O01767,P024,2
7162,O04233,P009,3
7163,O00599,P027,1
7164,O02513,P010,8
7165,O03313,P004,2
7166,O00962,P013,6
7167,O00278,P028,4
7168,O03618,P004,1
7169,O02338,P021,9
7170,O02624,P012,6
7171,O00011,P024,6
7172,O04050,P018,10
7173,O03669,P008,8
7174,O00633,P010,7
7175,O02442,P029,4
7176,O00649,P001,5
7177,O02103,P018,9
7178,O03026,P017,3
7179,O01405,P020,8
7180,O01400,P014,2
7181,O03575,P011,1
7182,O02805,P030,9
7183,O00265,P008,4
7184,O01542,P030,10
7185,O03464,P027,6
7186,O03431,P015,3
7187,O02457,P005,1
7188,O02370,P002,4
7189,O02398,P019,8
7190,O00837,P016,9
7191,O00106,P009,5
7192,O04618,P013,2
7193,O03350,P011,9
7194,O00929,P030,10
7195,O02147,P004,6
7196,O03940,P011,7
7197,O03614,P004,5
7198,O04407,P023,7
7199,O02226,P014,6
7200,O02508,P024,1
7201,O03135,P007,3
7202,O02420,P016,4
7203,O00342,P021,9
7204,O00944,P011,4
7205,O00239,P021,7
7206,O04732,P007,6
7207,O00397,P001,9
7208,O02697,P014,6
7209,O01637,P014,2
7210,O03240,P019,2
7211,O01424,P001,6
7212,O01349,P025,5
7213,O04680,P004,2
7214,O03401,P015,3
7215,O04427,P005,6
7216,O02740,P012,7
7217,O00578,P009,6
7218,O03976,P006,7
7219,O00640,P005,3
7220,O00806,P027,10
7221,O01748,P024,7
7222,O02479,P023,8
7223,O04125,P014,6
7224,O02741,P016,7
7225,O01897,P005,8
7226,O03381,P016,2
7227,O03433,P015,1
7228,O00338,P018,1
7229,O02808,P024,3
7230,O02877,P027,6
7231,O04846,P014,8
7232,O01334,P026,6
7233,O02143,P021,4
7234,O04296,P017,3
7235,O04883,P002,2
7236,O00864,P030,1
7237,O02264,P019,1
7238,O02155,P007,10
7239,O03487,P017,8
7240,O04960,P030,7
7241,O00577,P029,5
7242,O02793,P008,7
7243,O00406,P011,7
7244,O02906,P027,3
7245,O04500,P014,1
7246,O00188,P015,3
7247,O00172,P014,8
7248,O03116,P021,9
7249,O03319,P030,6
7250,O00355,P003,7
7251,O00398,P004,4
7252,O02727,P007,6
7253,O01544,P025,7
7254,O02739,P030,9
7255,O01502,P005,3
7256,O03155,P008,3
7257,O00860,P014,2
7258,O02343,P024,4
7259,O01670,P012,9
7260,O03176,P019,8
7261,O03399,P023,9
7262,O04623,P002,6
7263,O01844,P012,10
7264,O00279,P024,6
7265,O00917,P001,4
7266,O00242,P014,3
7267,O01149,P018,9
7268,O04127,P006,6
7269,O04804,P017,9
7270,O00069,P014,3
7271,O02314,P029,3
7272,O01891,P014,8
7273,O01889,P010,10
7274,O02222,P018,9
7275,O01356,P004,2
7276,O02184,P019,5
7277,O02380,P016,1
7278,O04707,P001,8
7279,O04837,P028,5
7280,O04397,P030,9
7281,O04893,P019,8
7282,O03552,P016,7
7283,O04982,P029,5
7284,O01189,P017,8
7285,O02170,P013,9
7286,O04822,P006,10
7287,O04807,P012,7
7288,O04964,P014,2
7289,O00084,P020,9
7290,O00891,P007,2
7291,O01571,P020,7
7292,O04187,P023,5
7293,O04157,P011,2
7294,O01178,P019,10
7295,O04304,P018,6
7296,O03689,P022,4
7297,O01784,P013,2
7298,O02619,P022,10
7299,O00121,P007,4
7300,O01425,P011,10
7301,O03159,P005,1
7302,O02347,P012,8
7303,O04329,P010,10
7304,O02898,P003,2
7305,O04877,P018,8
7306,O03149,P014,4
7307,O01274,P016,5
7308,O00830,P002,4
7309,O00615,P002,2
7310,O02914,P025,8
7311,O02614,P009,8
7312,O01437,P004,10
7313,O02815,P011,8
7314,O00471,P015,1
7315,O03041,P020,7
7316,O02775,P013,6
7317,O00662,P007,2
7318,O00548,P008,4
7319,O03563,P004,2
7320,O04939,P003,6
7321,O04999,P030,9
7322,O02566,P018,9
7323,O03126,P013,6
7324,O04298,P018,2
7325,O03559,P029,1
7326,O04771,P019,2
7327,O04143,P015,7
7328,O02361,P006,5
7329,O04877,P008,4
7330,O01094,P017,7
7331,O02576,P019,5
7332,O01228,P029,5
7333,O03086,P017,9
7334,O01269,P023,2
7335,O00556,P014,7
7336,O01055,P023,9
7337,O04946,P003,7
7338,O03309,P009,1
7339,O04105,P001,10
7340,O01692,P002,9
7341,O03560,P024,4
7342,O03328,P020,4
7343,O02908,P011,6
7344,O04611,P020,5
7345,O03780,P027,10
7346,O03235,P016,8
7347,O02310,P022,7
7348,O01910,P026,8
7349,O04394,P023,9
7350,O01199,P003,4
7351,O00620,P007,2
7352,O01116,P002,1
7353,O02506,P014,4
7354,O02287,P021,9
7355,O00702,P028,5
7356,O00456,P027,5
7357,O02061,P013,6
7358,O00343,P021,5
7359,O01716,P021,5
7360,O01301,P019,9
7361,O03616,P016,3
7362,O04313,P020,8
7363,O02062,P007,3
7364,O00793,P018,4
7365,O00787,P026,2
7366,O03503,P008,4
7367,O01153,P006,10
7368,O02841,P006,4
7369,O03567,P021,6
7370,O03268,P011,4
7371,O01066,P021,4
7372,O00796,P006,2
7373,O02299,P027,8
7374,O04807,P002,8
7375,O02918,P017,4
7376,O01751,P016,10
7377,O03685,P011,9
7378,O01037,P025,6
7379,O04422,P003,8
7380,O04982,P029,4
7381,O03748,P001,4
7382,O02919,P006,4
7383,O03054,P027,6
7384,O02504,P005,10
7385,O02433,P018,4
7386,O03122,P009,5
7387,O00343,P021,2
7388,O01589,P024,4
7389,O04208,P013,4
7390,O03857,P012,1
7391,O01004,P026,7
7392,O04219,P006,6
7393,O03467,P012,6
7394,O04042,P010,6
7395,O02216,P010,10
7396,O02954,P009,5
7397,O03051,P018,8
7398,O03048,P008,9
7399,O03597,P020,3
7400,O04898,P012,9
7401,O00680,P021,1
7402,O00650,P007,10
7403,O00131,P011,10
7404,O00386,P013,8
7405,O01987,P009,6
7406,O01112,P012,6
7407,O04433,P026,10
7408,O02851,P010,4
7409,O03829,P026,1
7410,O04808,P012,6
7411,O03440,P023,9
7412,O02044,P018,8
7413,O01484,P017,5
7414,O02734,P018,8
7415,O02547,P024,9
7416,O01805,P027,3
7417,O02158,P003,8
7418,O01642,P022,1
7419,O03698,P017,6
7420,O04540,P025,3
7421,O03258,P021,6
7422,O03751,P015,2
7423,O00819,P025,5
7424,O02560,P024,9
7425,O03352,P016,10
7426,O00882,P011,7
7427,O02483,P021,4
7428,O01228,P023,9
7429,O03614,P018,10
7430,O00419,P027,9
7431,O03833,P001,2
7432,O03528,P014,7
7433,O03651,P014,3
7434,O00032,P022,4
7435,O02353,P025,5
7436,O00663,P013,10
7437,O01859,P008,2
7438,O00650,P026,9
7439,O04320,P022,1
7440,O02183,P017,4
7441,O00735,P027,6
7442,O01447,P002,1
7443,O01970,P022,9
7444,O04202,P018,10
7445,O04389,P014,1
7446,O00749,P026,6
7447,O03736,P026,10
7448,O04724,P017,4
7449,O00547,P022,1
7450,O00800,P012,1
7451,O04290,P022,2
7452,O01644,P001,9
7453,O01112,P009,4
7454,O03924,P001,5
7455,O03494,P010,5
7456,O01674,P022,6
7457,O04465,P001,1
7458,O02887,P025,5
7459,O01163,P005,7
7460,O00081,P018,10
7461,O04011,P027,10
7462,O04393,P009,9
7463,O03362,P002,4
7464,O01599,P004,2
7465,O00463,P023,5
7466,O02876,P002,9
7467,O02857,P007,2
7468,O00978,P003,8
7469,O02656,P013,3
7470,O00123,P019,5
7471,O02519,P003,6
7472,O01139,P017,7
7473,O01754,P002,7
7474,O02949,P030,9
7475,O00397,P028,10
7476,O00416,P020,7
7477,O03897,P025,6
7478,O02599,P003,6
7479,O03289,P018,6
7480,O00655,P017,10
7481,O03423,P024,2
7482,O03316,P023,2
7483,O02547,P020,5
7484,O00127,P019,7
7485,O02641,P026,10
7486,O04690,P022,3
7487,O01981,P026,6
7488,O02958,P027,7
7489,O04011,P008,3
7490,O00488,P003,10
7491,O01721,P001,5
7492,O03859,P012,10
7493,O00468,P012,7
7494,O02467,P014,3
7495,O03557,P022,3
7496,O01483,P003,5
7497,O01441,P027,2
7498,O02165,P018,2
7499,O00154,P013,8
7500,O04208,P018,6
7501,O04003,P012,6
7502,O01816,P002,8
7503,O03843,P017,5
7504,O00552,P015,10
7505,O02604,P007,3
7506,O03845,P014,4
7507,O00673,P026,10
7508,O01986,P021,5
7509,O03774,P020,9
7510,O02947,P018,4
7511,O01153,P004,9
7512,O01091,P020,10
7513,O00511,P010,2
7514,O03517,P020,9
7515,O02806,P019,7
7516,O02961,P027,10
7517,O04608,P020,8
7518,O01811,P010,9
7519,O04558,P016,4
7520,O04833,P019,6
7521,O01632,P019,4
7522,O04350,P002,2
7523,O02848,P013,3
7524,O02228,P001,1
7525,O04055,P026,9
7526,O01393,P003,1
7527,O04289,P002,9
7528,O02568,P025,8
7529,O03094,P002,3
7530,O04474,P020,2
7531,O02755,P001,9
7532,O04271,P017,7
7533,O02964,P026,7
7534,O03375,P006,1
7535,O03232,P005,10
7536,O00575,P013,3
7537,O01183,P008,3
7538,O01187,P022,3
7539,O00528,P008,7
7540,O04326,P016,2
7541,O01171,P018,4
7542,O00757,P013,4
7543,O04687,P006,3
7544,O03191,P013,3
7545,O00114,P015,3
7546,O00999,P023,4
7547,O03746,P022,4
7548,O02232,P010,8
7549,O01930,P003,8
7550,O03211,P009,8
7551,O04053,P026,3
7552,O03461,P001,7
7553,O03378,P013,6
7554,O01261,P020,5
7555,O03352,P022,2
7556,O01072,P012,2
7557,O00615,P007,5
7558,O01481,P021,1
7559,O03995,P014,3
7560,O02757,P020,7
7561,O04266,P011,10
7562,O01803,P015,10
7563,O03956,P016,2
7564,O02281,P020,10
7565,O00766,P005,4
7566,O04522,P013,4
7567,O02371,P013,5
7568,O02189,P029,6
7569,O02206,P018,7
7570,O04909,P004,10
7571,O01155,P023,10
7572,O01464,P020,1
7573,O02017,P024,5
7574,O03780,P027,9
7575,O03516,P010,7
7576,O00088,P003,7
7577,O02303,P018,9
7578,O04318,P008,8
7579,O00487,P004,10
7580,O01102,P023,2
7581,O00166,P020,5
7582,O03962,P014,3
7583,O03866,P004,2
7584,O04773,P026,10
7585,O01753,P018,4
7586,O01132,P023,2
7587,O02568,P004,10
7588,O03899,P016,10
7589,O04105,P030,2
7590,O02625,P022,3
7591,O03774,P026,7
7592,O03069,P014,8
7593,O00611,P018,9
7594,O02044,P001,4
7595,O02254,P023,5
7596,O00291,P006,3
7597,O04721,P023,3
7598,O03384,P005,3
7599,O03881,P023,2
7600,O01037,P021,9
7601,O00041,P024,5
7602,O01390,P012,6
7603,O02999,P019,9
7604,O02142,P022,9
7605,O01760,P002,10
7606,O00823,P026,10
7607,O04496,P003,10
7608,O02386,P015,8
7609,O01769,P021,3
7610,O02144,P027,3
7611,O02953,P002,10
7612,O00664,P003,7
7613,O04350,P027,9
7614,O02436,P014,1
7615,O00083,P003,6
7616,O04938,P015,7
7617,O01177,P020,9
7618,O04709,P028,8
7619,O03731,P028,8
7620,O03686,P011,8
7621,O00163,P001,7
7622,O04789,P011,8
7623,O04760,P001,1
7624,O00460,P019,6
7625,O04919,P029,1
7626,O00939,P021,5
7627,O04359,P008,10
7628,O00587,P016,6
7629,O02391,P004,3
7630,O01641,P001,4
7631,O00521,P029,6
7632,O00153,P002,9
7633,O04951,P029,3
7634,O04727,P027,3
7635,O00513,P014,5
7636,O03954,P021,3
7637,O02269,P001,9
7638,O01723,P012,3
7639,O01812,P002,7
7640,O02639,P009,1
7641,O00250,P024,4
7642,O00348,P024,6
7643,O02822,P014,2
7644,O02667,P008,6
7645,O01024,P004,4
7646,O04192,P027,5
7647,O01980,P011,10
7648,O00533,P006,10
7649,O04045,P021,10
7650,O03573,P012,8
7651,O01968,P024,6
7652,O02756,P013,6
7653,O02228,P023,10
7654,O00912,P026,2
7655,O03078,P029,8
7656,O02146,P028,5
7657,O00045,P030,4
7658,O01162,P021,2
7659,O00715,P006,9
7660,O00757,P010,3
7661,O04090,P022,5
7662,O02025,P026,7
7663,O04104,P030,9
7664,O01258,P030,9
7665,O04654,P009,4
7666,O04960,P021,4
7667,O04297,P028,1
7668,O04973,P007,7
7669,O00798,P018,9
7670,O02092,P026,1
7671,O04866,P030,1
7672,O00495,P019,10
7673,O01514,P004,8
7674,O00859,P024,5
7675,O00439,P011,7
7676,O01204,P030,1
7677,O01980,P003,7
7678,O01127,P020,2
7679,O01467,P005,7
7680,O04490,P027,6
7681,O02898,P027,10
7682,O04779,P022,3
7683,O00837,P008,9
7684,O04138,P001,7
7685,O03741,P005,1
7686,O02337,P025,1
7687,O04849,P029,6
7688,O02421,P017,6
7689,O04673,P026,2
7690,O04755,P023,4
7691,O01244,P013,8
7692,O02070,P015,2
7693,O03330,P029,1
7694,O01340,P017,5
7695,O02108,P014,6
7696,O00263,P017,1
7697,O01982,P013,5
7698,O02460,P010,7
7699,O04942,P012,2
7700,O01139,P023,7
7701,O03745,P025,10
7702,O01961,P014,4
7703,O00671,P028,7
7704,O01278,P011,9
7705,O00835,P005,4
7706,O01699,P012,5
7707,O01926,P024,3
7708,O04474,P012,9
7709,O01627,P020,8
7710,O01146,P014,3
7711,O03877,P016,10
7712,O04220,P019,3
7713,O02532,P018,6
7714,O04174,P017,1
7715,O02195,P007,10
7716,O04944,P006,9
7717,O04804,P028,8
7718,O01188,P022,9
7719,O00135,P014,8
7720,O02605,P001,6
7721,O01622,P003,5
7722,O01135,P021,10
7723,O01948,P011,5
7724,O04229,P009,9
7725,O03067,P006,2
7726,O04886,P023,10
7727,O03144,P013,6
7728,O02386,P021,3
7729,O02542,P009,4
7730,O01984,P009,6
7731,O03486,P010,5
7732,O03315,P010,7
7733,O03093,P017,6
7734,O02995,P026,4
7735,O04522,P017,7
7736,O00140,P003,5
7737,O01234,P024,7
7738,O03615,P017,6
7739,O04160,P007,6
7740,O03730,P008,1
7741,O01339,P021,10
7742,O00379,P018,9
7743,O00105,P012,2
7744,O00173,P028,4
7745,O02063,P013,5
7746,O03778,P008,3
7747,O02811,P017,2
7748,O02445,P001,4
7749,O03032,P021,8
7750,O02119,P017,3
7751,O03942,P011,5
7752,O01214,P005,7
7753,O00151,P026,8
7754,O02504,P008,4
7755,O02870,P020,1
7756,O02694,P006,4
7757,O03511,P011,2
7758,O00152,P015,3
7759,O01288,P010,2
7760,O01828,P023,2
7761,O00910,P019,2
7762,O00774,P026,2
7763,O03570,P013,8
7764,O04652,P002,9
7765,O02963,P017,5
7766,O00154,P023,2
7767,O03908,P004,3
7768,O00339,P013,3
7769,O01266,P007,8
7770,O04049,P021,7
7771,O00443,P012,9
7772,O03464,P008,6
7773,O03248,P027,3
7774,O03366,P011,3
7775,O01883,P001,7
7776,O02152,P003,7
7777,O04451,P026,4
7778,O03510,P013,3
7779,O01143,P005,8
7780,O02155,P002,1
7781,O01389,P007,10
7782,O01844,P007,5
7783,O02693,P011,10
7784,O00979,P013,6
7785,O02604,P003,9
7786,O02595,P023,2
7787,O02316,P006,5
7788,O03241,P006,2
7789,O00649,P012,4
7790,O03170,P002,7
7791,O04927,P012,7
7792,O04374,P021,2
7793,O04567,P030,3
7794,O03791,P007,9
7795,O01722,P003,7
7796,O00378,P001,1
7797,O03089,P012,3
7798,O01488,P007,6
7799,O03316,P024,2
7800,O04592,P007,9
7801,O00191,P012,9
7802,O02682,P029,1
7803,O04978,P017,6
7804,O03605,P012,10
7805,O00603,P021,6
7806,O01379,P026,2
7807,O03620,P001,5
7808,O00102,P029,8
7809,O02192,P010,9
7810,O03880,P026,7
7811,O04153,P001,10
7812,O00077,P017,10
7813,O04917,P026,8
7814,O01280,P012,10
7815,O03432,P030,9
7816,O04053,P028,2
7817,O04518,P005,10
7818,O03967,P016,9
7819,O02724,P030,5
7820,O04992,P030,5
7821,O04743,P028,9
7822,O01371,P028,3
7823,O02619,P002,1
7824,O00037,P018,9
7825,O04615,P002,6
7826,O04358,P026,8
7827,O02257,P016,5
7828,O04021,P012,7
7829,O02357,P010,3
7830,O01056,P013,9
7831,O02046,P009,10
7832,O00969,P028,7
7833,O04846,P028,2
7834,O04592,P017,5
7835,O03493,P009,1
7836,O03702,P027,6
7837,O04170,P004,10
7838,O01986,P006,6
7839,O04580,P010,9
7840,O02480,P002,10
7841,O04832,P021,6
7842,O03908,P006,8
7843,O01431,P024,3
7844,O02248,P003,3
7845,O00356,P022,10
7846,O03836,P025,2
7847,O01021,P010,8
7848,O00552,P012,1
7849,O03673,P007,4
7850,O03767,P024,5
7851,O00453,P011,1
7852,O01471,P017,4
7853,O01145,P019,3
7854,O02180,P007,4
7855,O03797,P016,4
7856,O02527,P009,4
7857,O02693,P024,10
7858,O03818,P003,1
7859,O00860,P020,1
7860,O00897,P015,7
7861,O03013,P025,7
7862,O03303,P016,10
7863,O01487,P014,3
7864,O02633,P015,2
7865,O03504,P007,8
7866,O00692,P020,1
7867,O00771,P027,4
7868,O03565,P030,9
7869,O04465,P024,8
7870,O03774,P002,6
7871,O00851,P022,10
7872,O04801,P017,10
7873,O02850,P010,5
7874,O00148,P005,10
7875,O00642,P008,9
7876,O01262,P005,10
7877,O01726,P021,8
7878,O04699,P008,2
7879,O03261,P019,7
7880,O01683,P013,4
7881,O02331,P016,9
7882,O02517,P030,7
7883,O02028,P010,10
7884,O02621,P010,8
7885,O02646,P005,8
7886,O03197,P003,5
7887,O03215,P008,3
7888,O03389,P011,5
7889,O00209,P030,10
7890,O03508,P013,1
7891,O00657,P002,4
7892,O04383,P009,10
7893,O02387,P025,9
7894,O02170,P026,8
7895,O03214,P013,6
7896,O01231,P001,2
7897,O04199,P029,9
7898,O03878,P028,6
7899,O00894,P002,5
7900,O01799,P023,6
7901,O00205,P025,4
7902,O04825,P003,5
7903,O03178,P020,8
7904,O03764,P022,1
7905,O03152,P011,8
7906,O02406,P006,10
7907,O00842,P018,3
7908,O02999,P004,8
7909,O03155,P006,6
7910,O00610,P004,1
7911,O04591,P021,6
7912,O02522,P030,7
7913,O02939,P029,2
7914,O00561,P021,9
7915,O02955,P002,8
7916,O04234,P009,2
7917,O04033,P013,6
7918,O02375,P002,10
7919,O04601,P025,1
7920,O01492,P023,7
7921,O00408,P002,6
7922,O00909,P004,9
7923,O00503,P003,8
7924,O00677,P017,5
7925,O01624,P023,4
7926,O02533,P030,2
7927,O01828,P001,7
7928,O04004,P001,1
7929,O04290,P027,4
7930,O00628,P022,9
7931,O04628,P012,9
7932,O04741,P015,7
7933,O02002,P002,7
7934,O01156,P016,1
7935,O04913,P014,10
7936,O03935,P021,4
7937,O03256,P009,2
7938,O03123,P001,10
7939,O03051,P017,5
7940,O00068,P003,6
7941,O00390,P010,3
7942,O02722,P018,1
7943,O02962,P005,8
7944,O01787,P013,2
7945,O04930,P005,6
7946,O04616,P007,10
7947,O00833,P004,4
7948,O03706,P011,3
7949,O01819,P014,6
7950,O04630,P020,10
7951,O01375,P026,9
7952,O01659,P006,3
7953,O02053,P027,7
7954,O02585,P016,5
7955,O00414,P025,3
7956,O03687,P019,8
7957,O00707,P019,6
7958,O02448,P023,2
7959,O03636,P025,5
7960,O02100,P025,7
7961,O02938,P015,5
7962,O02585,P014,8
7963,O04434,P001,3
7964,O04887,P028,7
7965,O01468,P001,7
7966,O03739,P010,9
7967,O01086,P028,7
7968,O04859,P010,5
7969,O03787,P015,1
7970,O01512,P005,9
7971,O03005,P001,9
7972,O04787,P005,9
7973,O01188,P017,1
7974,O01855,P024,1
7975,O03415,P007,4
7976,O03702,P012,1
7977,O02246,P018,3
7978,O01305,P018,4
7979,O01911,P029,2
7980,O03436,P021,6
7981,O03585,P007,2
7982,O00967,P017,3
7983,O01633,P025,2
7984,O02167,P015,10
7985,O01793,P014,5
7986,O00732,P016,2
7987,O00537,P016,6
7988,O03261,P022,6
7989,O00255,P011,2
7990,O01014,P024,2
7991,O00753,P014,5
7992,O04567,P005,6
7993,O04382,P030,8
7994,O01843,P015,8
7995,O02732,P028,2
7996,O00190,P028,2
7997,O02040,P011,8
7998,O03431,P023,10
7999,O04896,P026,6
8000,O03702,P008,5
8001,O01166,P020,9
8002,O02128,P014,2
8003,O03051,P001,5
8004,O02035,P023,5
8005,O00816,P029,6
8006,O03098,P027,6
8007,O01422,P009,1
8008,O00497,P003,7
8009,O04605,P007,3
8010,O04255,P010,5
8011,O00187,P009,8
8012,O01213,P018,2
8013,O01621,P018,5
8014,O04377,P006,5
8015,O00778,P016,1
8016,O00275,P028,2
8017,O03970,P028,8
8018,O00174,P023,10
8019,O00519,P019,7
8020,O03559,P005,7
8021,O02355,P003,3
8022,O02968,P012,1
8023,O01550,P017,8
8024,O04328,P029,10
8025,O00631,P016,5
8026,O01950,P018,10
8027,O04431,P001,1
8028,O03340,P022,10
8029,O03427,P004,4
8030,O00652,P007,3
8031,O04699,P011,3
8032,O03544,P003,6
8033,O01487,P018,3
8034,O03239,P010,8
8035,O01743,P012,7
8036,O03911,P027,7
8037,O00148,P001,7
8038,O04891,P026,9
8039,O01136,P025,1
8040,O03572,P007,6
8041,O02595,P017,4
8042,O00642,P010,6
8043,O02044,P021,4
8044,O00237,P021,10
8045,O02898,P026,10
8046,O03024,P001,4
8047,O04678,P014,9
8048,O00420,P027,8
8049,O02102,P003,9
8050,O01446,P023,9
8051,O03839,P003,8
8052,O03436,P023,2
8053,O02972,P013,7
8054,O01160,P011,4
8055,O02567,P009,9
8056,O03606,P002,5
8057,O04694,P012,7
8058,O04362,P011,1
8059,O00821,P002,3
8060,O03401,P024,6
8061,O03443,P027,9
8062,O01229,P024,8
8063,O01751,P024,5
8064,O00786,P001,1
8065,O01755,P012,8
8066,O02078,P013,1
8067,O03218,P011,2
8068,O02742,P023,2
8069,O01844,P024,6
8070,O03021,P004,5
8071,O02782,P029,6
8072,O03572,P011,7
8073,O03422,P006,4
8074,O02839,P009,4
8075,O02849,P011,2
8076,O03617,P001,4
8077,O04262,P007,8
8078,O03558,P010,2
8079,O02810,P011,5
8080,O04798,P004,8
8081,O01184,P012,10
8082,O00552,P018,4
8083,O03924,P011,9
8084,O03318,P022,6
8085,O02465,P024,5
8086,O01553,P017,7
8087,O02835,P016,6
8088,O03987,P011,10
8089,O01119,P003,10
8090,O00216,P021,3
8091,O01080,P021,7
8092,O04631,P023,8
8093,O00574,P017,9
8094,O04471,P015,9
8095,O02313,P001,7
8096,O02315,P013,4
8097,O02020,P017,2
8098,O00554,P003,9
8099,O02474,P001,6
8100,O00704,P013,8
8101,O04533,P015,8
8102,O00837,P019,5
8103,O03787,P020,10
8104,O04769,P014,6
8105,O02708,P028,3
8106,O03881,P026,7
8107,O04651,P009,5
8108,O03682,P019,6
8109,O04041,P026,3
8110,O02840,P012,1
8111,O03854,P004,7
8112,O02283,P014,3
8113,O02480,P005,7
8114,O04112,P019,4
8115,O03677,P030,10
8116,O00223,P001,7
8117,O00898,P001,3
8118,O02109,P009,4
8119,O02235,P026,1
8120,O00511,P009,9
8121,O01317,P030,7
8122,O02590,P022,1
8123,O03344,P016,3
8124,O04663,P024,6
8125,O01041,P002,9
8126,O02750,P017,3
8127,O04881,P015,3
8128,O00724,P002,9
8129,O00174,P017,2
8130,O00433,P014,7
8131,O02934,P002,4
8132,O04251,P007,2
8133,O04612,P014,6
8134,O03895,P011,10
8135,O00987,P025,9
8136,O04162,P002,7
8137,O03204,P018,4
8138,O02541,P024,2
8139,O01490,P023,1
8140,O01556,P025,7
8141,O01979,P021,1
8142,O03398,P029,7
8143,O00920,P002,7
8144,O00147,P028,8
8145,O02726,P030,1
8146,O01047,P017,3
8147,O00694,P006,8
8148,O04172,P007,5
8149,O02594,P022,2
8150,O03011,P003,2
8151,O04555,P021,3
8152,O03014,P014,2
8153,O00062,P018,8
8154,O04454,P026,4
8155,O04019,P011,8
8156,O00139,P016,8
8157,O01764,P029,4
8158,O04411,P022,8
8159,O03649,P020,6
8160,O00855,P021,3
8161,O00238,P007,5
8162,O01531,P013,5
8163,O01480,P009,8
8164,O01501,P012,6
8165,O02956,P016,10
8166,O03514,P025,10
8167,O03661,P013,3
8168,O04948,P006,1
8169,O00195,P005,7
8170,O01329,P011,9
8171,O02580,P020,10
8172,O00219,P001,4
8173,O00429,P004,1
8174,O03630,P026,7
8175,O03084,P014,6
8176,O04616,P017,10
8177,O04662,P020,2
8178,O00341,P016,4
8179,O04185,P021,10
8180,O01056,P014,6
8181,O01308,P026,3
8182,O02889,P013,4
8183,O03094,P029,5
8184,O00659,P005,5
8185,O00053,P002,6
8186,O04858,P027,4
8187,O01209,P007,5
8188,O02206,P015,2
8189,O02159,P015,4
8190,O01115,P030,5
8191,O04805,P002,2
8192,O03890,P012,5
8193,O01454,P014,1
8194,O01500,P022,9
8195,O02875,P004,7
8196,O04126,P019,10
8197,O02253,P024,3
8198,O03542,P005,6
8199,O00917,P002,8
8200,O04785,P022,7
8201,O02647,P007,6
8202,O02771,P001,6
8203,O04523,P002,3
8204,O01028,P019,6
8205,O04626,P005,6
8206,O02286,P020,3
8207,O01508,P010,3
8208,O01438,P003,8
8209,O04177,P017,7
8210,O03406,P001,3
8211,O03917,P012,2
8212,O04098,P012,5
8213,O04359,P020,6
8214,O00771,P011,4
8215,O00769,P026,2
8216,O03350,P008,9
8217,O00265,P009,5
8218,O00887,P026,1
8219,O04872,P016,1
8220,O02264,P001,3
8221,O00780,P017,6
8222,O03170,P011,10
8223,O01739,P014,10
8224,O04851,P013,10
8225,O00187,P003,3
8226,O02254,P002,10
8227,O00962,P025,3
8228,O01060,P010,2
8229,O00884,P004,1
8230,O04712,P026,10
8231,O04283,P019,4
8232,O00077,P011,5
8233,O00844,P029,3
8234,O03165,P015,9
8235,O04849,P013,10
8236,O00771,P012,5
