order_id,order_date,customer_id,payment_method
O04186,31/05/2024,C0859,Cash
O04187,21/02/2024,C1015,Cash
O04188,17/12/2024,C0993,Cash
O04189,05/11/2024,C0927,Card
O04190,24/04/2024,C1045,Card
O04191,08/03/2024,C1426,Card
O04192,22/10/2024,C1230,Cash
O04193,23/08/2024,C0313,Card
O04194,25/05/2024,C0521,Cash
O04195,15/04/2024,C0140,Cash
O04196,10/01/2024,C0725,Mobile Banking
O04197,14/05/2024,C0358,Card
O04198,13/04/2024,C0685,Cash
O04199,16/05/2024,C0549,Mobile Banking
O04200,30/09/2024,C0077,Mobile Banking
O04201,02/10/2024,C1491,Cash
O04202,23/07/2024,C1132,Mobile Banking
O04203,14/09/2024,C0983,Mobile Banking
O04204,16/05/2024,C0265,Card
O04205,05/09/2024,C0468,Cash
O04206,14/09/2024,C0307,Card
O04207,07/06/2024,C0710,Mobile Banking
O04208,04/11/2024,C0815,Cash
O04209,24/05/2024,C1366,Mobile Banking
O04210,22/03/2024,C0869,Mobile Banking
O04211,07/12/2024,C0230,Cash
O04212,30/12/2024,C0364,Mobile Banking
O04213,27/07/2024,C1379,Card
O04214,29/11/2024,C0288,Mobile Banking
O04215,22/01/2024,C1282,Card
O04216,18/08/2024,C0361,Mobile Banking
O04217,24/10/2024,C1063,Cash
O04218,07/05/2024,C0273,Cash
O04219,09/10/2024,C0367,Card
O04220,07/02/2024,C0595,Mobile Banking
O04221,07/12/2024,C1193,Card
O04222,01/09/2024,C0059,Card
O04223,14/06/2024,C0858,Card
O04224,11/03/2024,C1332,Cash
O04225,07/05/2024,C0452,Mobile Banking
O04226,01/07/2024,C0887,Card
O04227,04/08/2024,C0065,Card
O04228,25/09/2024,C1074,Mobile Banking
O04229,14/02/2024,C0369,Card
O04230,30/12/2024,C0175,Cash
O04231,15/02/2024,C1304,Card
O04232,13/06/2024,C0679,Cash
O04233,21/01/2024,C0090,Cash
O04234,29/07/2024,C0490,Cash
O04235,14/05/2024,C0064,Cash
O04236,29/10/2024,C1049,Mobile Banking
O04237,28/12/2024,C0023,Card
O04238,04/03/2024,C0814,Cash
O04239,06/09/2024,C0282,Cash
O04240,13/07/2024,C0365,Card
O04241,11/02/2024,C0642,Card
O04242,10/11/2024,C1105,Card
O04243,28/02/2024,C0586,Cash
O04244,02/10/2024,C1353,Mobile Banking
O04245,20/04/2024,C0483,Cash
O04246,21/10/2024,C0267,Cash
O04247,24/05/2024,C0881,Mobile Banking
O04248,19/12/2024,C0359,Cash
O04249,02/11/2024,C0119,Mobile Banking
O04250,16/05/2024,C1085,Card
O04251,22/05/2024,C1051,Mobile Banking
O04252,17/10/2024,C0970,Card
O04253,29/01/2024,C0485,Mobile Banking
O04254,17/09/2024,C0441,Mobile Banking
O04255,15/03/2024,C0355,Card
O04256,01/11/2024,C0179,Cash
O04257,13/02/2024,C0559,Card
O04258,18/12/2024,C0757,Card
O04259,14/02/2024,C0103,Mobile Banking
O04260,13/10/2024,C0164,Mobile Banking
O04261,26/06/2024,C0817,Cash
O04262,06/09/2024,C1274,Mobile Banking
O04263,27/01/2024,C0944,Card
O04264,19/10/2024,C1017,Card
O04265,26/04/2024,C0303,Mobile Banking
O04266,28/12/2024,C0412,Cash
O04267,25/02/2024,C1238,Cash
O04268,12/02/2024,C1432,Card
O04269,25/03/2024,C0686,Mobile Banking
O04270,05/07/2024,C0057,Cash
O04271,17/08/2024,C0165,Cash
O04272,10/04/2024,C0109,Cash
O04273,27/04/2024,C1450,Mobile Banking
O04274,18/01/2024,C1023,Cash
O04275,10/07/2024,C1397,Mobile Banking
O04276,10/11/2024,C1418,Card
O04277,28/06/2024,C1427,Card
O04278,22/07/2024,C1459,Mobile Banking
O04279,30/08/2024,C0591,Card
O04280,21/11/2024,C0395,Cash
O04281,03/04/2024,C0295,Mobile Banking
O04282,14/05/2024,C1276,Cash
O04283,03/02/2024,C0409,Cash
O04284,19/12/2024,C0395,Cash
O04285,26/11/2024,C0353,Mobile Banking
O04286,01/11/2024,C0939,Mobile Banking
O04287,30/01/2024,C0585,Mobile Banking
O04288,06/07/2024,C0566,Cash
O04289,26/06/2024,C0554,Cash
O04290,22/07/2024,C1134,Cash
O04291,16/08/2024,C0786,Mobile Banking
O04292,12/03/2024,C0107,Card
O04293,23/02/2024,C0569,Card
O04294,21/04/2024,C0224,Mobile Banking
O04295,13/08/2024,C0469,Mobile Banking
O04296,17/11/2024,C0079,Cash
O04297,10/05/2024,C0736,Mobile Banking
O04298,25/03/2024,C1422,Cash
O04299,29/07/2024,C0277,Card
O04300,25/08/2024,C0935,Mobile Banking
O04301,20/12/2024,C0117,Mobile Banking
O04302,02/01/2024,C1335,Card
O04303,28/05/2024,C0299,Cash
O04304,26/06/2024,C0142,Mobile Banking
O04305,13/03/2024,C0803,Card
O04306,23/09/2024,C0628,Cash
O04307,27/11/2024,C1403,Card
O04308,01/08/2024,C0989,Cash
O04309,11/10/2024,C0258,Card
O04310,16/03/2024,C0782,Cash
O04311,20/09/2024,C0317,Card
O04312,08/01/2024,C0317,Mobile Banking
O04313,21/03/2024,C0649,Card
O04314,18/04/2024,C0033,Cash
O04315,24/09/2024,C0695,Mobile Banking
O04316,27/04/2024,C0188,Card
O04317,30/03/2024,C1478,Card
O04318,04/03/2024,C0813,Mobile Banking
O04319,07/12/2024,C0244,Cash
O04320,13/07/2024,C0441,Card
O04321,09/01/2024,C0197,Card
O04322,12/04/2024,C0586,Card
O04323,09/12/2024,C0717,Cash
O04324,21/04/2024,C1458,Cash
O04325,03/02/2024,C0494,Card
O04326,19/08/2024,C0805,Cash
O04327,16/02/2024,C0303,Mobile Banking
O04328,21/10/2024,C0225,Card
O04329,24/01/2024,C0017,Mobile Banking
O04330,09/02/2024,C0737,Card
O04331,16/07/2024,C1468,Mobile Banking
O04332,20/09/2024,C0315,Mobile Banking
O04333,23/11/2024,C0358,Mobile Banking
O04334,26/09/2024,C0420,Mobile Banking
O04335,21/04/2024,C1367,Cash
O04336,25/04/2024,C0504,Card
O04337,06/01/2024,C0400,Card
O04338,23/09/2024,C1399,Mobile Banking
O04339,07/08/2024,C0720,Card
O04340,10/05/2024,C1269,Mobile Banking
O04341,17/07/2024,C0560,Card
O04342,18/07/2024,C1339,Mobile Banking
O04343,20/01/2024,C0788,Cash
O04344,16/06/2024,C0880,Mobile Banking
O04345,24/02/2024,C0533,Card
O04346,15/06/2024,C0587,Mobile Banking
O04347,19/04/2024,C0611,Cash
O04348,24/01/2024,C1492,Mobile Banking
O04349,18/02/2024,C0124,Cash
O04350,03/10/2024,C0572,Cash
O04351,26/09/2024,C0482,Cash
O04352,19/09/2024,C0843,Mobile Banking
O04353,25/06/2024,C1114,Cash
O04354,30/08/2024,C0934,Cash
O04355,28/11/2024,C0305,Mobile Banking
O04356,19/05/2024,C1364,Mobile Banking
O04357,19/04/2024,C1436,Cash
O04358,21/01/2024,C0193,Cash
O04359,05/08/2024,C0151,Cash
O04360,09/12/2024,C0317,Card
O04361,26/12/2024,C0168,Mobile Banking
O04362,15/04/2024,C1265,Card
O04363,21/03/2024,C0286,Card
O04364,09/01/2024,C0190,Cash
O04365,16/01/2024,C0707,Mobile Banking
O04366,23/07/2024,C0531,Card
O04367,02/02/2024,C0341,Cash
O04368,10/11/2024,C0371,Mobile Banking
O04369,23/09/2024,C1434,Mobile Banking
O04370,07/12/2024,C1453,Mobile Banking
O04371,12/07/2024,C0438,Mobile Banking
O04372,30/06/2024,C0462,Cash
O04373,03/12/2024,C0493,Cash
O04374,05/12/2024,C1350,Card
O04375,14/09/2024,C0195,Cash
O04376,04/04/2024,C0260,Card
O04377,18/05/2024,C0856,Card
O04378,10/07/2024,C1043,Card
O04379,04/02/2024,C1012,Cash
O04380,07/09/2024,C0929,Card
O04381,13/08/2024,C1214,Mobile Banking
O04382,23/03/2024,C1404,Cash
O04383,24/02/2024,C0255,Card
O04384,31/01/2024,C0055,Mobile Banking
O04385,22/07/2024,C0341,Mobile Banking
O04386,13/06/2024,C0271,Mobile Banking
O04387,01/08/2024,C1323,Mobile Banking
O04388,25/08/2024,C0475,Card
O04389,30/10/2024,C1043,Card
O04390,14/11/2024,C0762,Card
O04391,16/06/2024,C0534,Mobile Banking
O04392,24/02/2024,C1248,Card
O04393,27/07/2024,C0182,Mobile Banking
O04394,26/01/2024,C1398,Cash
O04395,30/12/2024,C0988,Card
O04396,30/01/2024,C0988,Mobile Banking
O04397,14/12/2024,C0873,Mobile Banking
O04398,06/04/2024,C0197,Cash
O04399,22/05/2024,C0254,Cash
O04400,31/10/2024,C0562,Card
O04401,17/08/2024,C0967,Cash
O04402,21/06/2024,C1386,Cash
O04403,27/12/2024,C0538,Mobile Banking
O04404,16/04/2024,C0898,Card
O04405,18/01/2024,C0321,Card
O04406,22/09/2024,C1043,Card
O04407,20/10/2024,C1466,Cash
O04408,01/07/2024,C1242,Card
O04409,23/12/2024,C0076,Mobile Banking
O04410,30/11/2024,C0449,Card
O04411,08/06/2024,C0530,Mobile Banking
O04412,24/03/2024,C0684,Cash
O04413,19/02/2024,C0255,Card
O04414,03/08/2024,C0525,Card
O04415,09/12/2024,C0948,Card
O04416,02/03/2024,C0633,Cash
O04417,12/07/2024,C0388,Card
O04418,01/07/2024,C1294,Card
O04419,23/09/2024,C1491,Cash
O04420,10/12/2024,C0293,Mobile Banking
O04421,06/08/2024,C0555,Cash
O04422,24/10/2024,C1132,Cash
O04423,27/09/2024,C0818,Card
O04424,25/06/2024,C1393,Cash
O04425,06/09/2024,C0587,Card
O04426,16/05/2024,C0260,Mobile Banking
O04427,06/01/2024,C1492,Mobile Banking
O04428,18/07/2024,C0558,Card
O04429,04/11/2024,C0523,Card
O04430,24/08/2024,C0458,Card
O04431,07/04/2024,C0727,Mobile Banking
O04432,25/11/2024,C0810,Mobile Banking
O04433,20/01/2024,C0897,Cash
O04434,17/09/2024,C1323,Cash
O04435,31/03/2024,C1453,Mobile Banking
O04436,29/01/2024,C0907,Mobile Banking
O04437,12/06/2024,C1425,Mobile Banking
O04438,13/06/2024,C0759,Card
O04439,27/06/2024,C1364,Cash
O04440,13/10/2024,C1166,Card
O04441,14/02/2024,C0700,Card
O04442,05/07/2024,C0613,Cash
O04443,14/03/2024,C0948,Card
O04444,03/06/2024,C1042,Card
O04445,13/08/2024,C0439,Cash
O04446,22/10/2024,C1433,Card
O04447,01/12/2024,C0091,Cash
O04448,18/07/2024,C1295,Mobile Banking
O04449,10/03/2024,C0977,Mobile Banking
O04450,27/08/2024,C1234,Mobile Banking
O04451,02/04/2024,C0465,Card
O04452,18/06/2024,C0603,Cash
O04453,20/08/2024,C0206,Card
O04454,23/02/2024,C0247,Cash
O04455,01/12/2024,C1243,Mobile Banking
O04456,25/02/2024,C0346,Card
O04457,13/03/2024,C0075,Card
O04458,30/11/2024,C1086,Card
O04459,17/04/2024,C1025,Mobile Banking
O04460,06/03/2024,C1404,Card
O04461,21/05/2024,C0789,Mobile Banking
O04462,07/02/2024,C0890,Cash
O04463,30/05/2024,C1395,Card
O04464,06/11/2024,C1359,Card
O04465,23/02/2024,C1289,Card
O04466,07/12/2024,C0686,Card
O04467,01/12/2024,C1363,Cash
O04468,13/08/2024,C1115,Card
O04469,10/03/2024,C1273,Card
O04470,16/01/2024,C0253,Mobile Banking
O04471,28/10/2024,C0858,Cash
O04472,03/06/2024,C0307,Card
O04473,15/05/2024,C1299,Card
O04474,18/05/2024,C0776,Cash
O04475,20/08/2024,C1383,Card
O04476,10/12/2024,C0559,Cash
O04477,17/07/2024,C0577,Card
O04478,16/03/2024,C1022,Mobile Banking
O04479,15/05/2024,C1475,Mobile Banking
O04480,29/07/2024,C1234,Card
O04481,30/07/2024,C0674,Card
O04482,14/10/2024,C0383,Cash
O04483,15/03/2024,C1118,Card
O04484,30/11/2024,C1357,Cash
O04485,09/08/2024,C0048,Mobile Banking
O04486,15/06/2024,C0785,Mobile Banking
O04487,06/12/2024,C0542,Card
O04488,14/01/2024,C1365,Card
O04489,13/10/2024,C0457,Card
O04490,14/09/2024,C0544,Card
O04491,16/05/2024,C0941,Card
O04492,29/11/2024,C1064,Cash
O04493,06/07/2024,C1483,Mobile Banking
O04494,22/05/2024,C0249,Cash
O04495,27/05/2024,C0577,Mobile Banking
O04496,23/09/2024,C0626,Mobile Banking
O04497,14/11/2024,C0859,Cash
O04498,27/10/2024,C0731,Mobile Banking
O04499,08/11/2024,C0519,Cash
O04500,18/06/2024,C0814,Card
O04501,04/03/2024,C1024,Mobile Banking
O04502,21/11/2024,C1248,Mobile Banking
O04503,06/04/2024,C0141,Mobile Banking
O04504,07/09/2024,C0284,Card
O04505,11/10/2024,C0043,Cash
O04506,28/07/2024,C1366,Cash
O04507,09/09/2024,C0774,Cash
O04508,03/10/2024,C1076,Card
O04509,17/12/2024,C1156,Card
O04510,23/05/2024,C0738,Card
O04511,02/07/2024,C1172,Mobile Banking
O04512,08/09/2024,C1233,Mobile Banking
O04513,05/03/2024,C0457,Mobile Banking
O04514,01/10/2024,C0544,Cash
O04515,15/12/2024,C0773,Mobile Banking
O04516,08/03/2024,C0672,Card
O04517,22/07/2024,C0359,Card
O04518,03/04/2024,C1312,Card
O04519,17/05/2024,C0443,Card
O04520,22/03/2024,C1417,Card
O04521,14/04/2024,C0143,Cash
O04522,17/12/2024,C0560,Mobile Banking
O04523,08/10/2024,C0845,Cash
O04524,30/01/2024,C1213,Cash
O04525,26/12/2024,C0298,Mobile Banking
O04526,28/07/2024,C1411,Card
O04527,15/04/2024,C0635,Card
O04528,04/07/2024,C0758,Cash
O04529,04/10/2024,C0596,Mobile Banking
O04530,12/10/2024,C1120,Mobile Banking
O04531,12/12/2024,C0700,Card
O04532,26/05/2024,C0691,Cash
O04533,30/08/2024,C1001,Mobile Banking
O04534,21/09/2024,C1223,Cash
O04535,07/05/2024,C1297,Mobile Banking
O04536,07/09/2024,C0426,Mobile Banking
O04537,09/10/2024,C0545,Card
O04538,14/07/2024,C0998,Card
O04539,12/03/2024,C0759,Card
O04540,21/12/2024,C1153,Cash
O04541,10/09/2024,C0312,Mobile Banking
O04542,12/12/2024,C0431,Mobile Banking
O04543,24/07/2024,C0245,Cash
O04544,14/02/2024,C0266,Card
O04545,21/09/2024,C1089,Card
O04546,02/12/2024,C1497,Card
O04547,05/05/2024,C0684,Cash
O04548,02/04/2024,C0377,Card
O04549,25/12/2024,C1436,Cash
O04550,01/10/2024,C0784,Mobile Banking
O04551,15/06/2024,C0839,Cash
O04552,02/01/2024,C0847,Mobile Banking
O04553,09/04/2024,C1252,Cash
O04554,11/11/2024,C0418,Cash
O04555,28/12/2024,C0495,Cash
O04556,20/10/2024,C1280,Cash
O04557,27/06/2024,C1364,Cash
O04558,18/07/2024,C0835,Mobile Banking
O04559,09/04/2024,C0376,Cash
O04560,07/07/2024,C0692,Cash
O04561,31/05/2024,C1419,Mobile Banking
O04562,23/03/2024,C0230,Cash
O04563,25/05/2024,C0989,Cash
O04564,20/09/2024,C0155,Cash
O04565,24/04/2024,C0931,Cash
O04566,19/07/2024,C0349,Mobile Banking
O04567,06/12/2024,C0647,Mobile Banking
O04568,25/12/2024,C0843,Card
O04569,12/05/2024,C1181,Cash
O04570,15/10/2024,C0088,Card
O04571,25/03/2024,C1317,Card
O04572,11/05/2024,C1232,Cash
O04573,17/02/2024,C1369,Card
O04574,12/11/2024,C0776,Cash
O04575,20/05/2024,C1362,Cash
O04576,25/02/2024,C1345,Card
O04577,17/02/2024,C0504,Card
O04578,15/11/2024,C0506,Mobile Banking
O04579,15/03/2024,C1000,Card
O04580,20/01/2024,C1439,Cash
O04581,09/11/2024,C0163,Card
O04582,15/06/2024,C0201,Cash
O04583,09/01/2024,C1470,Mobile Banking
O04584,07/07/2024,C0479,Card
O04585,19/04/2024,C1098,Cash
O04586,20/01/2024,C1096,Cash
O04587,11/07/2024,C0082,Card
O04588,04/07/2024,C0430,Card
O04589,15/12/2024,C0978,Card
O04590,11/04/2024,C0443,Cash
O04591,25/07/2024,C1213,Card
O04592,31/01/2024,C0066,Mobile Banking
O04593,17/10/2024,C0340,Mobile Banking
O04594,05/01/2024,C0435,Cash
O04595,13/07/2024,C0237,Cash
O04596,16/06/2024,C0588,Card
O04597,01/04/2024,C0969,Cash
O04598,04/08/2024,C0183,Mobile Banking
O04599,05/09/2024,C0369,Card
O04600,29/08/2024,C0252,Cash
O04601,23/08/2024,C1399,Mobile Banking
O04602,25/06/2024,C0795,Card
O04603,26/06/2024,C0033,Mobile Banking
O04604,29/09/2024,C1222,Mobile Banking
O04605,09/01/2024,C1246,Cash
O04606,16/05/2024,C1484,Mobile Banking
O04607,25/07/2024,C0692,Cash
O04608,25/02/2024,C0849,Mobile Banking
O04609,08/07/2024,C0896,Card
O04610,15/06/2024,C0538,Mobile Banking
O04611,10/11/2024,C0184,Mobile Banking
O04612,11/03/2024,C0958,Mobile Banking
O04613,01/04/2024,C0564,Mobile Banking
O04614,22/06/2024,C1398,Mobile Banking
O04615,23/09/2024,C0214,Mobile Banking
O04616,24/03/2024,C1166,Cash
O04617,19/04/2024,C0072,Card
O04618,21/08/2024,C1249,Cash
O04619,27/02/2024,C0900,Card
O04620,10/04/2024,C1466,Cash
O04621,08/09/2024,C0293,Mobile Banking
O04622,16/12/2024,C0695,Cash
O04623,18/10/2024,C0258,Mobile Banking
O04624,20/01/2024,C1206,Cash
O04625,19/05/2024,C1183,Cash
O04626,31/05/2024,C1198,Card
O04627,03/07/2024,C0593,Cash
O04628,27/04/2024,C0005,Cash
O04629,13/09/2024,C1245,Card
O04630,22/03/2024,C0069,Cash
O04631,17/02/2024,C0605,Cash
O04632,10/04/2024,C1373,Card
O04633,06/06/2024,C0918,Card
O04634,19/07/2024,C1329,Cash
O04635,04/05/2024,C1150,Cash
O04636,02/02/2024,C1352,Cash
O04637,05/04/2024,C0224,Card
O04638,17/09/2024,C0062,Cash
O04639,16/10/2024,C0770,Cash
O04640,05/03/2024,C0547,Mobile Banking
O04641,22/02/2024,C0806,Card
O04642,28/11/2024,C1147,Mobile Banking
O04643,05/01/2024,C0372,Card
O04644,17/09/2024,C1477,Mobile Banking
O04645,18/08/2024,C0703,Cash
O04646,27/01/2024,C0891,Mobile Banking
O04647,20/11/2024,C0813,Cash
O04648,23/07/2024,C0025,Mobile Banking
O04649,29/11/2024,C0030,Cash
O04650,16/12/2024,C1282,Card
O04651,29/02/2024,C0293,Card
O04652,15/05/2024,C0258,Mobile Banking
O04653,19/05/2024,C0721,Cash
O04654,30/03/2024,C0311,Cash
O04655,19/04/2024,C0432,Card
O04656,18/04/2024,C0044,Cash
O04657,06/08/2024,C0512,Card
O04658,24/09/2024,C0979,Card
O04659,27/05/2024,C1039,Cash
O04660,24/03/2024,C0833,Mobile Banking
O04661,05/12/2024,C0342,Mobile Banking
O04662,26/07/2024,C0532,Card
O04663,16/06/2024,C0532,Card
O04664,27/12/2024,C0751,Cash
O04665,19/12/2024,C0817,Mobile Banking
O04666,18/02/2024,C1019,Mobile Banking
O04667,04/01/2024,C0576,Mobile Banking
O04668,30/12/2024,C0212,Card
O04669,16/06/2024,C0896,Cash
O04670,03/02/2024,C0130,Card
O04671,26/02/2024,C1297,Cash
O04672,29/06/2024,C0640,Card
O04673,28/11/2024,C1337,Card
O04674,26/12/2024,C1265,Mobile Banking
O04675,25/10/2024,C0148,Card
O04676,01/01/2024,C0851,Card
O04677,26/12/2024,C0265,Card
O04678,10/03/2024,C0419,Cash
O04679,06/10/2024,C1109,Mobile Banking
O04680,20/04/2024,C0371,Cash
O04681,02/03/2024,C0324,Cash
O04682,05/05/2024,C0856,Cash
O04683,21/04/2024,C0969,Card
O04684,15/11/2024,C0949,Card
O04685,19/11/2024,C0449,Cash
O04686,08/01/2024,C1074,Card
O04687,10/03/2024,C0783,Mobile Banking
O04688,05/07/2024,C0871,Mobile Banking
O04689,18/09/2024,C1342,Mobile Banking
O04690,06/01/2024,C0501,Cash
O04691,02/04/2024,C0309,Card
O04692,12/03/2024,C0359,Mobile Banking
O04693,28/11/2024,C0766,Cash
O04694,10/09/2024,C0281,Cash
O04695,05/07/2024,C1085,Card
O04696,16/03/2024,C1381,Card
O04697,07/03/2024,C0518,Mobile Banking
O04698,08/10/2024,C0449,Mobile Banking
O04699,28/05/2024,C0855,Cash
O04700,29/01/2024,C1008,Mobile Banking
O04701,17/08/2024,C0653,Mobile Banking
O04702,09/08/2024,C1296,Cash
O04703,06/04/2024,C0729,Cash
O04704,04/03/2024,C0326,Mobile Banking
O04705,20/03/2024,C0171,Mobile Banking
O04706,23/07/2024,C0990,Card
O04707,03/02/2024,C0700,Card
O04708,27/06/2024,C0123,Cash
O04709,23/08/2024,C1433,Card
O04710,08/03/2024,C0546,Mobile Banking
O04711,06/12/2024,C1438,Mobile Banking
O04712,31/10/2024,C0083,Cash
O04713,29/10/2024,C0263,Card
O04714,26/03/2024,C0343,Card
O04715,23/05/2024,C0381,Card
O04716,06/04/2024,C0412,Cash
O04717,21/05/2024,C1148,Cash
O04718,02/12/2024,C0598,Cash
O04719,19/06/2024,C1385,Cash
O04720,20/07/2024,C0320,Card
O04721,22/01/2024,C0735,Mobile Banking
O04722,19/06/2024,C0230,Cash
O04723,21/11/2024,C1010,Mobile Banking
O04724,18/10/2024,C0589,Card
O04725,16/12/2024,C1253,Cash
O04726,21/01/2024,C0830,Mobile Banking
O04727,22/05/2024,C1211,Card
O04728,20/04/2024,C0646,Cash
O04729,04/06/2024,C1347,Card
O04730,01/12/2024,C0258,Mobile Banking
O04731,08/04/2024,C0082,Card
O04732,11/09/2024,C1294,Cash
O04733,11/12/2024,C0888,Cash
O04734,28/06/2024,C0613,Card
O04735,20/09/2024,C0726,Card
O04736,11/12/2024,C0523,Card
O04737,06/07/2024,C0509,Cash
O04738,07/05/2024,C0831,Mobile Banking
O04739,07/10/2024,C0956,Cash
O04740,10/07/2024,C0352,Mobile Banking
O04741,21/07/2024,C0534,Card
O04742,15/08/2024,C0047,Mobile Banking
O04743,30/04/2024,C1124,Mobile Banking
O04744,25/06/2024,C1134,Mobile Banking
O04745,21/03/2024,C0391,Cash
O04746,17/06/2024,C0604,Cash
O04747,18/10/2024,C1289,Cash
O04748,17/09/2024,C0373,Cash
O04749,24/12/2024,C1313,Cash
O04750,08/12/2024,C1116,Mobile Banking
O04751,19/03/2024,C0672,Cash
O04752,02/01/2024,C0016,Cash
O04753,17/04/2024,C0344,Cash
O04754,01/02/2024,C0968,Card
O04755,19/07/2024,C0339,Cash
O04756,22/05/2024,C1312,Mobile Banking
O04757,22/04/2024,C1164,Card
O04758,04/09/2024,C0059,Mobile Banking
O04759,31/07/2024,C0844,Mobile Banking
O04760,01/04/2024,C0225,Card
O04761,22/02/2024,C0505,Card
O04762,18/02/2024,C1347,Mobile Banking
O04763,29/08/2024,C0093,Mobile Banking
O04764,01/12/2024,C1494,Mobile Banking
O04765,17/07/2024,C1460,Cash
O04766,23/12/2024,C1233,Card
O04767,31/07/2024,C1224,Card
O04768,05/01/2024,C0292,Mobile Banking
O04769,13/09/2024,C0821,Cash
O04770,28/06/2024,C1270,Card
O04771,18/06/2024,C0262,Mobile Banking
O04772,08/07/2024,C0330,Cash
O04773,27/12/2024,C0093,Cash
O04774,06/01/2024,C1222,Cash
O04775,26/06/2024,C0940,Card
O04776,24/01/2024,C0523,Card
O04777,06/01/2024,C0085,Cash
O04778,15/12/2024,C0968,Cash
O04779,10/04/2024,C0728,Cash
O04780,03/01/2024,C1282,Mobile Banking
O04781,26/04/2024,C1450,Mobile Banking
O04782,20/06/2024,C0783,Card
O04783,29/09/2024,C1207,Cash
O04784,08/10/2024,C0090,Card
O04785,15/02/2024,C1353,Card
O04786,27/02/2024,C0559,Card
O04787,19/12/2024,C1070,Cash
O04788,20/11/2024,C0512,Mobile Banking
O04789,19/02/2024,C1000,Card
O04790,18/10/2024,C0947,Cash
O04791,03/03/2024,C0783,Mobile Banking
O04792,26/01/2024,C0424,Mobile Banking
O04793,06/07/2024,C0755,Cash
O04794,09/04/2024,C0739,Mobile Banking
O04795,16/06/2024,C0503,Card
O04796,18/03/2024,C1346,Cash
O04797,27/08/2024,C0340,Mobile Banking
O04798,26/04/2024,C0248,Mobile Banking
O04799,25/04/2024,C1468,Mobile Banking
O04800,29/09/2024,C0999,Cash
O04801,16/05/2024,C0947,Cash
O04802,30/12/2024,C0602,Card
O04803,21/05/2024,C0794,Cash
O04804,15/07/2024,C0885,Cash
O04805,21/05/2024,C1408,Mobile Banking
O04806,23/06/2024,C1072,Card
O04807,01/02/2024,C0259,Card
O04808,04/04/2024,C1041,Card
O04809,15/07/2024,C1114,Cash
O04810,24/09/2024,C0064,Cash
O04811,09/04/2024,C0312,Cash
O04812,26/05/2024,C0512,Cash
O04813,21/09/2024,C0969,Mobile Banking
O04814,21/02/2024,C1253,Card
O04815,03/02/2024,C0712,Card
O04816,05/02/2024,C0161,Mobile Banking
O04817,03/03/2024,C1315,Mobile Banking
O04818,15/01/2024,C1341,Card
O04819,08/06/2024,C0975,Cash
O04820,23/11/2024,C0701,Mobile Banking
O04821,06/11/2024,C0904,Mobile Banking
O04822,04/01/2024,C1039,Card
O04823,30/01/2024,C1109,Cash
O04824,22/09/2024,C0733,Cash
O04825,14/09/2024,C1469,Cash
O04826,30/03/2024,C0757,Cash
O04827,03/10/2024,C1103,Cash
O04828,22/07/2024,C0218,Cash
O04829,21/11/2024,C0128,Cash
O04830,25/12/2024,C0732,Cash
O04831,02/05/2024,C1340,Card
O04832,07/03/2024,C0273,Mobile Banking
O04833,14/09/2024,C0469,Cash
O04834,16/05/2024,C0753,Cash
O04835,25/12/2024,C0910,Card
O04836,15/06/2024,C0291,Cash
O04837,03/03/2024,C1372,Mobile Banking
O04838,18/07/2024,C0248,Mobile Banking
O04839,07/09/2024,C0826,Cash
O04840,12/10/2024,C1247,Card
O04841,24/11/2024,C0354,Cash
O04842,30/09/2024,C0306,Card
O04843,12/02/2024,C0047,Cash
O04844,20/11/2024,C0646,Card
O04845,28/06/2024,C0521,Card
O04846,19/12/2024,C1165,Cash
O04847,01/06/2024,C1039,Cash
O04848,23/02/2024,C0917,Card
O04849,23/07/2024,C0583,Card
O04850,10/05/2024,C0754,Mobile Banking
O04851,07/06/2024,C0174,Cash
O04852,09/12/2024,C0137,Mobile Banking
O04853,12/02/2024,C1305,Card
O04854,09/10/2024,C1066,Mobile Banking
O04855,21/03/2024,C1029,Mobile Banking
O04856,24/06/2024,C1153,Mobile Banking
O04857,18/06/2024,C1316,Mobile Banking
O04858,13/01/2024,C0417,Card
O04859,20/06/2024,C0279,Card
O04860,27/06/2024,C0860,Mobile Banking
O04861,22/03/2024,C0084,Cash
O04862,05/10/2024,C0274,Mobile Banking
O04863,22/06/2024,C0020,Cash
O04864,24/11/2024,C0563,Mobile Banking
O04865,10/06/2024,C0530,Card
O04866,07/08/2024,C0100,Cash
O04867,24/01/2024,C0324,Mobile Banking
O04868,29/10/2024,C1142,Cash
O04869,13/11/2024,C1299,Cash
O04870,23/09/2024,C0942,Cash
O04871,22/12/2024,C0347,Card
O04872,29/03/2024,C0668,Cash
O04873,21/03/2024,C0829,Mobile Banking
O04874,19/03/2024,C1340,Mobile Banking
O04875,15/05/2024,C1219,Card
O04876,12/08/2024,C0295,Mobile Banking
O04877,08/12/2024,C0143,Card
O04878,09/02/2024,C0228,Card
O04879,04/05/2024,C0495,Mobile Banking
O04880,15/01/2024,C1443,Mobile Banking
O04881,22/06/2024,C0890,Card
O04882,04/01/2024,C0551,Mobile Banking
O04883,21/05/2024,C0797,Mobile Banking
O04884,06/02/2024,C0041,Cash
O04885,01/08/2024,C0578,Mobile Banking
O04886,11/10/2024,C1038,Mobile Banking
O04887,12/04/2024,C0283,Mobile Banking
